MEETING_DATE,MEETING_NAME,MEETING_DESCRIPTION
"17/12/2019 09:00","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"17/12/2019 10:00","Réunion APOTA","Réunion de la Délégation auprès de l'Assemblée parlementaire de l'OTAN"
"20/12/2019 14:00","Réunion J + SID","Réunion de la Commission de la Justice et de la Commission de la Sécurité intérieure et de la Défense"
"23/12/2019 08:30","Réunion BUR","Réunion du Bureau"
"06/01/2020 15:00","Réunion CCSRE","Réunion de la Commission de contrôle parlementaire du Service de renseignement de l'État"
"07/01/2020 14:00","Réunion BUR","Réunion du Bureau"
"07/01/2020 14:00","Réunion SID","Réunion de la Commission de la Sécurité intérieure et de la Défense"
"07/01/2020 15:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"08/01/2020 09:00","Réunion J","Réunion de la Commission de la Justice"
"08/01/2020 10:30","Réunion PETI","Réunion de la Commission des Pétitions"
"08/01/2020 15:30","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"09/01/2020 10:30","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"09/01/2020 14:00","Réunion ECEAT + AIEFH","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire et de la Commission des Affaires intérieures et de l'Egalité entre les femmes et les hommes"
"09/01/2020 15:30","Réunion SID + AEECA","Réunion de la Commission de la Sécurité intérieure et de la Défense et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"13/01/2020 09:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"13/01/2020 10:30","Réunion FI","Réunion de la Commission des Finances et du Budget"
"13/01/2020 10:30","Réunion BUR + AEECA","Réunion du Bureau et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"13/01/2020 14:00","Réunion IR + CEB","Réunion de la Commission des Institutions et de la Révision constitutionnelle et de la Commission du Contrôle de l'exécution budgétaire"
"14/01/2020 09:00","Réunion SASP + TESS","Réunion de la Commission de la Santé et des Sports et de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"14/01/2020 14:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"15/01/2020 09:00","Réunion J","Réunion de la Commission de la Justice"
"15/01/2020 10:30","Réunion FAIN","Réunion de la Commission de la Famille et de l'Intégration"
"15/01/2020 15:30","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"16/01/2020 09:00","Réunion CP","Réunion de la Conférence des Présidents"
"16/01/2020 09:00","Réunion ECOPC","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace"
"16/01/2020 10:30","Réunion CULT","Réunion de la Commission de la Culture"
"16/01/2020 14:00","Réunion AIEFH","Réunion de la Commission des Affaires intérieures et de l'Egalité entre les femmes et les hommes"
"16/01/2020 15:00","Réunion BUR","Réunion du Bureau"
"20/01/2020 10:30","Réunion FI","Réunion de la Commission des Finances et du Budget"
"20/01/2020 14:00","Réunion PEMFCJ","Réunion de la Sous-commission ""Préservation des entreprises et Modernisation du droit de la faillite"" de la Commission de la Justice"
"21/01/2020 08:00","Réunion SASP + TESS","Réunion de la Commission de la Santé et des Sports et de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"21/01/2020 09:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"22/01/2020 09:00","Réunion ENEJER + J","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche et de la Commission de la Justice"
"22/01/2020 10:00","Réunion CP","Réunion de la Conférence des Présidents"
"22/01/2020 10:30","Réunion ENEJER + IR","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche et de la Commission des Institutions et de la Révision constitutionnelle"
"22/01/2020 11:00","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"23/01/2020 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"23/01/2020 10:30","Réunion LOG","Réunion de la Commission du Logement"
"23/01/2020 11:00","Réunion CE","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire du Conseil de l'Europe (CE)"
"24/01/2020 11:00","Réunion FI","Réunion de la Commission des Finances et du Budget"
"24/01/2020 14:00","Réunion BUR","Réunion du Bureau"
"27/01/2020 10:30","Réunion FI + CEB","Réunion de la Commission des Finances et du Budget et de la Commission du Contrôle de l'exécution budgétaire"
"27/01/2020 14:00","Réunion CEB","Réunion de la Commission du Contrôle de l'exécution budgétaire"
"29/01/2020 09:00","Réunion J","Réunion de la Commission de la Justice"
"29/01/2020 10:30","Réunion FAIN","Réunion de la Commission de la Famille et de l'Intégration"
"29/01/2020 10:30","Réunion PETI","Réunion de la Commission des Pétitions"
"29/01/2020 14:00","Réunion ENEJER","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche"
"30/01/2020 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"30/01/2020 09:00","Réunion CP","Réunion de la Conférence des Présidents"
"30/01/2020 10:30","Réunion CULT","Réunion de la Commission de la Culture"
"30/01/2020 10:30","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"30/01/2020 14:00","Réunion SID","Réunion de la Commission de la Sécurité intérieure et de la Défense"
"03/02/2020 09:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"03/02/2020 14:00","Réunion FI + CEB","Réunion de la Commission des Finances et du Budget et de la Commission du Contrôle de l'exécution budgétaire"
"03/02/2020 14:00","Réunion CMT","Réunion de la Commission des Classes moyennes et du Tourisme"
"04/02/2020 09:00","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"05/02/2020 09:00","Réunion J","Réunion de la Commission de la Justice"
"05/02/2020 10:30","Réunion PETI","Réunion de la Commission des Pétitions"
"05/02/2020 11:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"05/02/2020 13:45","Réunion ENEJER","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche"
"06/02/2020 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"06/02/2020 09:00","Réunion CP","Réunion de la Conférence des Présidents"
"06/02/2020 10:30","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"06/02/2020 17:45","Réunion CP","Réunion de la Conférence des Présidents"
"07/02/2020 14:15","Réunion CCSRE","Réunion de la Commission de contrôle parlementaire du Service de renseignement de l'État"
"10/02/2020 09:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"10/02/2020 14:00","Réunion CEB","Réunion de la Commission du Contrôle de l'exécution budgétaire"
"10/02/2020 15:00","Réunion BUR + AEECA + CP","Réunion du Bureau et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile et de la Conférence des Présidents"
"11/02/2020 09:00","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"11/02/2020 09:00","Réunion BUR","Réunion du Bureau"
"11/02/2020 14:15","Réunion AIEFH","Réunion de la Commission des Affaires intérieures et de l'Egalité entre les femmes et les hommes"
"12/02/2020 09:00","Réunion J","Réunion de la Commission de la Justice"
"12/02/2020 10:30","Réunion PETI","Réunion de la Commission des Pétitions"
"13/02/2020 09:00","Réunion ECOPC","Réunion de la Commission de l'Economie, de la Protection des consommateurs et de l'Espace"
"13/02/2020 09:00","Réunion MOBTP + FI","Réunion de la Commission de la Mobilité et des Travaux publics et de la Commission des Finances et du Budget"
"13/02/2020 11:00","Réunion DACS","Réunion de la Délégation luxembourgeoise à l'Assemblée parlementaire de l'Organisation pour la Sécurité et la Coopération en Europe (OSCE)"
"13/02/2020 13:45","Réunion DAPF","Réunion de la Délégation luxembourgeoise auprès de l'Assemblée parlementaire de la Francophonie (APF)"
"14/02/2020 11:00","Réunion FI","Réunion de la Commission des Finances et du Budget"
"14/02/2020 14:30","Réunion ECEAT + SID + AEECA","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire et de la Commission de la Sécurité intérieure et de la Défense et de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"24/02/2020 09:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"24/02/2020 14:00","Réunion PEMFCJ","Réunion de la Sous-commission ""Préservation des entreprises et Modernisation du droit de la faillite"" de la Commission de la Justice"
"25/02/2020 08:30","Réunion ENEJER","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche"
"25/02/2020 14:00","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"26/02/2020 09:00","Réunion TTCPA","Réunion de la Commission ""Toutes les Commissions Parlementaires"""
"26/02/2020 10:30","Réunion PESC","Réunion de la Délégation auprès de la Conférence interparlementaire pour la PESC et la PSDC"
"26/02/2020 10:30","Réunion FAIN","Réunion de la Commission de la Famille et de l'Intégration"
"26/02/2020 11:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"27/02/2020 08:30","Réunion MOBTP + FI","Réunion de la Commission de la Mobilité et des Travaux publics et de la Commission des Finances et du Budget"
"27/02/2020 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"27/02/2020 10:30","Réunion TESS","Réunion de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"27/02/2020 13:30","Réunion AIEFH","Réunion de la Commission des Affaires intérieures et de l'Egalité entre les femmes et les hommes"
"27/02/2020 14:00","Réunion DMCE","Réunion de la Commission de la Digitalisation, des Médias et des Communications"
"28/02/2020 14:00","Réunion CCSRE","Réunion de la Commission de contrôle parlementaire du Service de renseignement de l'État"
"02/03/2020 09:00","Réunion TTCPA","Réunion de la Commission ""Toutes les Commissions Parlementaires"""
"02/03/2020 10:30","Réunion BUR","Réunion du Bureau"
"02/03/2020 15:15","Réunion FI + CEB","Réunion de la Commission des Finances et du Budget et de la Commission du Contrôle de l'exécution budgétaire"
"03/03/2020 09:00","Réunion SASP + TESS","Réunion de la Commission de la Santé et des Sports et de la Commission du Travail, de l'Emploi et de la Sécurité sociale"
"03/03/2020 14:00","Réunion CCSRE + IR","Réunion de la Commission de contrôle parlementaire du Service de renseignement de l'État et de la Commission des Institutions et de la Révision constitutionnelle"
"03/03/2020 15:00","Réunion CCSRE","Réunion de la Commission de contrôle parlementaire du Service de renseignement de l'État"
"03/03/2020 15:30","Réunion IR","Réunion de la Commission des Institutions et de la Révision constitutionnelle"
"04/03/2020 09:00","Réunion J","Réunion de la Commission de la Justice"
"04/03/2020 14:00","Réunion ENEJER","Réunion de la Commission de l'Education nationale, de l'Enfance, de la Jeunesse, de l'Enseignement supérieur et de la Recherche"
"04/03/2020 15:30","Réunion ECEAT","Réunion de la Commission de l'Environnement, du Climat, de l'Energie et de l'Aménagement du territoire"
"05/03/2020 09:00","Réunion MOBTP","Réunion de la Commission de la Mobilité et des Travaux publics"
"05/03/2020 09:30","Réunion MOBTP + PETI","Réunion de la Commission de la Mobilité et des Travaux publics et de la Commission des Pétitions"
"05/03/2020 14:00","Réunion J + SID","Réunion de la Commission de la Justice et de la Commission de la Sécurité intérieure et de la Défense"
"05/03/2020 16:00","Réunion PEMFCJ","Réunion de la Sous-commission ""Préservation des entreprises et Modernisation du droit de la faillite"" de la Commission de la Justice"
"06/03/2020 14:00","Réunion JPSG","Réunion de la Délégation luxembourgeoise du groupe de contrôle parlementaire conjoint d'Europol (Europol ""JPSG"" - joint parliamentary scrutiny group)"
"06/03/2020 14:00","Réunion AVDR","Réunion de la Commission de l'Agriculture, de la Viticulture et du Développement rural"
"09/03/2020 09:00","Réunion AEECA","Réunion de la Commission des Affaires étrangères et européennes, de la Coopération, de l'Immigration et de l'Asile"
"09/03/2020 10:30","Réunion FI","Réunion de la Commission des Finances et du Budget"
"09/03/2020 14:00","Réunion PEMFCJ","Réunion de la Sous-commission ""Préservation des entreprises et Modernisation du droit de la faillite"" de la Commission de la Justice"
